"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"831","Cmon $AAPL gamblers, cash those weekly chips",FALSE,0,NA,2017-08-02 13:41:12,FALSE,NA,"892742080040116224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Quagmires",0,FALSE,FALSE,NA,NA
"832","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:41:07,FALSE,NA,"892742055658573824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","undergroundfcea",708,TRUE,FALSE,NA,NA
"833","$AAPL locked in profits from calls overnight now short the stock day trade 159.50",FALSE,0,NA,2017-08-02 13:40:59,FALSE,NA,"892742024620802048",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","StevePTrading",0,FALSE,FALSE,NA,NA
"834","$AAPL fail to test/take $160 area, could have pullback",FALSE,2,NA,2017-08-02 13:40:56,FALSE,NA,"892742013379985409",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","d4ytrad3",1,FALSE,FALSE,NA,NA
"835","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:40:55,FALSE,NA,"892742006010777600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tiarnosanteg",708,TRUE,FALSE,NA,NA
"836","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:40:49,FALSE,NA,"892741983516717059",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lilajamali",708,TRUE,FALSE,NA,NA
"837","RT @tgtxdough: $AAPL cash https://t.co/iINCUO5xfw",FALSE,0,NA,2017-08-02 13:40:48,FALSE,NA,"892741979301457921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhlanhla_ILLOT",2,TRUE,FALSE,NA,NA
"838","RT @ctymkiwcnn: Go Dow Go!!!! 22,000 and holding. Thanks for the boost $AAPL",FALSE,0,NA,2017-08-02 13:40:45,FALSE,NA,"892741965267296260",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattMEgan5",3,TRUE,FALSE,NA,NA
"839","RT @MarketDeclassd: $AAPL another earnings gap",FALSE,0,NA,2017-08-02 13:40:43,FALSE,NA,"892741957767790593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corts__world",1,TRUE,FALSE,NA,NA
"840","So what you're saying is that you're bullish? Am I reading that right? $AAPL https://t.co/YYVgjqdq9L",FALSE,1,NA,2017-08-02 13:40:43,FALSE,NA,"892741956136296450",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlexMcGuire92",0,FALSE,FALSE,NA,NA
"841","RT @ctymkiwcnn: Go Dow Go!!!! 22,000 and holding. Thanks for the boost $AAPL",FALSE,0,NA,2017-08-02 13:40:38,FALSE,NA,"892741935953268736",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CNNMoneyInvest",3,TRUE,FALSE,NA,NA
"842","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:40:34,FALSE,NA,"892741917649317889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VGiMIT",708,TRUE,FALSE,NA,NA
"843","$AAPL &gt; 
Will new iPhones make Apple Inc the first $1 trillion company? https://t.co/o4brz0ryJW via @fpinvesting",FALSE,0,NA,2017-08-02 13:40:29,FALSE,NA,"892741897457999873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BNF75",0,FALSE,FALSE,NA,NA
"844","Apple $AAPL shares surge 6.14% to $159.30 in early trade",FALSE,0,NA,2017-08-02 13:40:29,FALSE,NA,"892741896350650372",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leegarcia121",0,FALSE,FALSE,NA,NA
"845","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:40:18,FALSE,NA,"892741851312263168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DMbRee1d",708,TRUE,FALSE,NA,NA
"846","RT @jolingkent: Apple stock is driving this rally. Stock is up 6% hitting a record high. $AAPL https://t.co/5fFwOoNPhO",FALSE,0,NA,2017-08-02 13:40:11,FALSE,NA,"892741822820356096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhlanhla_ILLOT",1,TRUE,FALSE,NA,NA
"847","With today's 6% rise in $AAPL, I'm trimming my exposure by 12%.",FALSE,0,NA,2017-08-02 13:40:11,FALSE,NA,"892741821692080128",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DJWolter",0,FALSE,FALSE,NA,NA
"848","$AAPL still with the rejection up here",FALSE,0,NA,2017-08-02 13:40:11,FALSE,NA,"892741821423661056",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Trading4_Living",0,FALSE,FALSE,NA,NA
"849","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:40:08,FALSE,NA,"892741811546017792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chin_nog_",708,TRUE,FALSE,NA,NA
"850","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:39:56,FALSE,NA,"892741761226944513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tramms66",1254,TRUE,FALSE,NA,NA
"851","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:50,FALSE,NA,"892741735360729088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","QualityCollseeg",708,TRUE,FALSE,NA,NA
"852","""It's interesting that China has bundled lots of functionality up into single apps"" @cgarb #TheTake $AAPL‚Ä¶ https://t.co/MbNSCyi58E",FALSE,1,NA,2017-08-02 13:39:47,TRUE,NA,"892741722106732544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VentureApp",0,FALSE,FALSE,NA,NA
"853","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:43,FALSE,NA,"892741703723098113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sdevunuir",708,TRUE,FALSE,NA,NA
"854","RT @TeleTraderNews: #BREAKING: #WallStreet opens higher, #dowjones breaks, 22,000 mark as #Apple leads gains #markets $AAPL 
https://t.co/h‚Ä¶",FALSE,0,NA,2017-08-02 13:39:37,FALSE,NA,"892741679433879552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhlanhla_ILLOT",1,TRUE,FALSE,NA,NA
"855","RT @cheddar: After strong Apple earnings, will the Dow open above 22K today? #CheddarLIVE #Periscope $DJIA $AAPL https://t.co/pbn6d68fo3",FALSE,0,NA,2017-08-02 13:39:34,FALSE,NA,"892741667379449856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisBGSIR",16,TRUE,FALSE,NA,NA
"856","$aapl DOW 22,000 ! ! !   TRUMP MAKING AMERICA GREAT AGAIN ! ! ! !",FALSE,2,NA,2017-08-02 13:39:34,FALSE,NA,"892741665550618624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ARepublic",0,FALSE,FALSE,NA,NA
"857","RT @VentureApp: In today's Take, @cgarb and @sliggity chat $AAPL earnings: #iWatch #software #hardware #services #iBall Ì†ΩÌ±ÅÔ∏è¬†https://t.co/0ei‚Ä¶",FALSE,0,NA,2017-08-02 13:39:33,FALSE,NA,"892741665164853250",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ILoveMyPebble",2,TRUE,FALSE,NA,NA
"858","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:33,FALSE,NA,"892741661150674946",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScottPhislip",708,TRUE,FALSE,NA,NA
"859","$AAPL going to pop up higher here",FALSE,2,NA,2017-08-02 13:39:32,FALSE,NA,"892741658428809216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobinhoodTradin",0,FALSE,FALSE,NA,NA
"860","$AAPL another earnings gap",FALSE,2,NA,2017-08-02 13:39:27,FALSE,NA,"892741638669389827",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","MarketDeclassd",1,FALSE,FALSE,NA,NA
"861","RT @Benzinga: The Dow Jones Industrial Averages hits 22,000 for the first time as Apple opens up nearly 10% higher at $159.52 per share. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:39:24,FALSE,NA,"892741625352421378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JordanTwoTimes",9,TRUE,FALSE,NA,NA
"862","RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,2017-08-02 13:39:22,FALSE,NA,"892741619136557056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","javiersalgadol",125,TRUE,FALSE,NA,NA
"863","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:22,FALSE,NA,"892741615541825536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ajckrmeyesr",708,TRUE,FALSE,NA,NA
"864","Thinking big Tech ramp up rest of week after after little shake out this morning $FB $NVDA $AAPL $TSLA",FALSE,0,NA,2017-08-02 13:39:21,FALSE,NA,"892741614220791808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tendollarcalls",0,FALSE,FALSE,NA,NA
"865","$AAPL with $261 billion cash in its coffers, WOW",FALSE,0,NA,2017-08-02 13:39:17,FALSE,NA,"892741594306281472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tubin_forman",0,FALSE,FALSE,NA,NA
"866","Curious that Apple doing well is a surprise, but lots of $AAPL naysayers out there: https://t.co/zAxl7L6qJz @TheStreet",FALSE,0,NA,2017-08-02 13:39:16,FALSE,NA,"892741591240249344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeonLazaroff",2,FALSE,FALSE,NA,NA
"867","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:11,FALSE,NA,"892741571732439040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thetimefrdaem",708,TRUE,FALSE,NA,NA
"868","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:09,FALSE,NA,"892741561909362689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amd_reh",708,TRUE,FALSE,NA,NA
"869","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:09,FALSE,NA,"892741560504274944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kompizan",708,TRUE,FALSE,NA,NA
"870","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:07,FALSE,NA,"892741555437527041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mamtabharaktiya",708,TRUE,FALSE,NA,NA
"871","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:07,FALSE,NA,"892741554904813568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SquirtleCurtis",708,TRUE,FALSE,NA,NA
"872","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:07,FALSE,NA,"892741553986297858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GettinMoneyy",708,TRUE,FALSE,NA,NA
"873","$AAPL Calls up 237% so far. If we break over $160 it will fly https://t.co/zcUMep53VP",FALSE,0,NA,2017-08-02 13:39:06,FALSE,NA,"892741550085689344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","asymmetricalpha",0,FALSE,FALSE,NA,NA
"874","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:06,FALSE,NA,"892741547933880320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pumbaabean",708,TRUE,FALSE,NA,NA
"875","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:05,FALSE,NA,"892741547497844736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DLCookie",708,TRUE,FALSE,NA,NA
"876","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:05,FALSE,NA,"892741545811750912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coolbean100",708,TRUE,FALSE,NA,NA
"877","RT @fingsterpro: #Stocks in play for #trading:

$SODA
$COHR
$ILMN
$LL
$ONCE
$AAPL
$GRMN
$SWKS

#investing #equities #finance",FALSE,0,NA,2017-08-02 13:39:05,FALSE,NA,"892741544834461697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhlanhla_ILLOT",1,TRUE,FALSE,NA,NA
"878","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:05,FALSE,NA,"892741544444403712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Damn_LilRed",708,TRUE,FALSE,NA,NA
"879","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:04,FALSE,NA,"892741540711452673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trixila",708,TRUE,FALSE,NA,NA
"880","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:04,FALSE,NA,"892741540233138176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","huanyingzty",708,TRUE,FALSE,NA,NA
"881","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:04,FALSE,NA,"892741539683864576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","applehacker666",708,TRUE,FALSE,NA,NA
"882","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:03,FALSE,NA,"892741539222474752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twelveslsuo",708,TRUE,FALSE,NA,NA
"883","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:02,FALSE,NA,"892741532649914368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5elleven",708,TRUE,FALSE,NA,NA
"884","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:02,FALSE,NA,"892741532033458177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cj28_",708,TRUE,FALSE,NA,NA
"885","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:01,FALSE,NA,"892741529487454210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leandrogn1990",708,TRUE,FALSE,NA,NA
"886","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:01,FALSE,NA,"892741529336500226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viviettexiao",708,TRUE,FALSE,NA,NA
"887","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:01,FALSE,NA,"892741527067348993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tha_Ginge_",708,TRUE,FALSE,NA,NA
"888","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:39:00,FALSE,NA,"892741524781375488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lynchhayden",708,TRUE,FALSE,NA,NA
"889","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:59,FALSE,NA,"892741522604609537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKriwosheew",708,TRUE,FALSE,NA,NA
"890","RT @frankmottek: #BreakingNews #Dow hits 22,000+ for first time at opening bell UP 44 at 22,008 #Dow22K @KNX1070 @CBSLA #stocks $AAPL +$9 t‚Ä¶",FALSE,0,NA,2017-08-02 13:38:59,FALSE,NA,"892741520482336768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhlanhla_ILLOT",6,TRUE,FALSE,NA,NA
"891","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:59,FALSE,NA,"892741519156940800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrasDeZ",708,TRUE,FALSE,NA,NA
"892","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:58,FALSE,NA,"892741516887805953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thanks4Asking",708,TRUE,FALSE,NA,NA
"893","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:58,FALSE,NA,"892741516602605569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AxeSlingers",708,TRUE,FALSE,NA,NA
"894","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:58,FALSE,NA,"892741515797200897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fausta41",708,TRUE,FALSE,NA,NA
"895","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:57,FALSE,NA,"892741512668340224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manegonca",708,TRUE,FALSE,NA,NA
"896","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:57,FALSE,NA,"892741511410069504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crawdad45",708,TRUE,FALSE,NA,NA
"897","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:57,FALSE,NA,"892741510885715970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YGunofficial",708,TRUE,FALSE,NA,NA
"898","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:56,FALSE,NA,"892741508679577600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelcastellani",708,TRUE,FALSE,NA,NA
"899","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:55,FALSE,NA,"892741505705586688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xfieaing",708,TRUE,FALSE,NA,NA
"900","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:55,FALSE,NA,"892741503986147332",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alayna_Bowen",708,TRUE,FALSE,NA,NA
"901","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:55,FALSE,NA,"892741503386255360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DawnEHorsley",708,TRUE,FALSE,NA,NA
"902","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:54,FALSE,NA,"892741498994913280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnSci1991",708,TRUE,FALSE,NA,NA
"903","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:53,FALSE,NA,"892741495928885249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davyclink",708,TRUE,FALSE,NA,NA
"904","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:53,FALSE,NA,"892741494955663360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reaperbadass",708,TRUE,FALSE,NA,NA
"905","RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,2017-08-02 13:38:51,FALSE,NA,"892741489020682240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InkSlingingLass",708,TRUE,FALSE,NA,NA
